txn_id,agent_id,user_id,merchant_id,category,day,label,txn_seq_num,amount,amount_zscore,category_seen_before,device_matches_primary,day_txn_count,amount_to_limit_ratio,agent_age_at_txn,token_scope_ok,within_spending_limit
T00068512,A01950,U01950,M0119,groceries,12,legitimate_agent,16,585.4,-0.2867474031954477,1,1,1,0.11707999999999999,32,True,1
T00068513,A01950,U01950,M0171,groceries,13,legitimate_agent,17,433.3,-0.6361382625118065,1,1,1,0.08666,34,True,1
T00068514,A01950,U01950,M0060,entertainment,15,legitimate_agent,18,458.14,-0.5509116823445348,1,1,1,0.091628,36,True,1
T00068515,A01950,U01950,M0140,entertainment,15,legitimate_agent,19,392.19,-0.6936182898863273,1,1,2,0.078438,38,True,1
T00068516,A01950,U01950,M0116,groceries,17,legitimate_agent,20,646.77,-0.03209387159610621,1,1,1,0.129354,40,True,1
T00068517,A01950,U01950,M0194,entertainment,17,legitimate_agent,21,257.3,-1.029661024885924,1,1,2,0.051460000000000006,42,True,1
T00068518,A01950,U01950,M0066,entertainment,18,legitimate_agent,22,779.76,0.3585168652691042,1,1,1,0.155952,44,True,1
T00068519,A01950,U01950,M0047,entertainment,22,legitimate_agent,23,596.82,-0.12933001824000498,1,1,1,0.11936400000000001,46,True,1
T00068520,A01950,U01950,M0044,groceries,23,legitimate_agent,24,421.16,-0.5970850534414747,1,1,1,0.084232,48,True,1
T00068521,A01950,U01950,M0034,entertainment,23,legitimate_agent,25,522.98,-0.3038562561237989,1,1,2,0.10459600000000001,50,True,1
T00068522,A01950,U01950,M0047,entertainment,24,legitimate_agent,26,569.93,-0.1673118462394251,1,1,1,0.11398599999999999,52,True,1
T00068523,A01950,U01950,M0103,groceries,25,legitimate_agent,27,882.72,0.7199691167173456,1,1,1,0.176544,54,True,1
T00068524,A01950,U01950,M0144,entertainment,28,legitimate_agent,28,465.13,-0.4917341796215693,1,1,1,0.093026,56,True,1
T00068525,A01950,U01950,M0195,groceries,29,legitimate_agent,29,738.35,0.3100396799251377,1,1,1,0.14767,58,True,1
T00068526,A01950,U01950,M0103,groceries,29,legitimate_agent,30,439.84,-0.574350404859745,1,1,2,0.08796799999999999,60,True,1
T00068527,A01951,U01951,M0025,fashion,0,legitimate_agent,1,1280.27,0.0,0,1,1,0.256054,2,True,1
T00068528,A01951,U01951,M0107,fashion,0,legitimate_agent,2,867.34,-412.92999999999995,1,1,2,0.173468,4,True,1
T00068529,A01951,U01951,M0176,fashion,2,legitimate_agent,3,1986.4,3.1254794419244782,1,1,1,0.39728,6,True,1
T00068530,A01951,U01951,M0085,fashion,2,legitimate_agent,4,1306.89,-0.1256651414845175,1,1,2,0.261378,8,True,1
T00068531,A01951,U01951,M0058,fashion,5,legitimate_agent,5,1710.7,0.7562829877488814,1,1,1,0.34214,10,True,1
T00068532,A01951,U01951,M0174,fashion,6,legitimate_agent,6,1487.77,0.13334039938701525,1,1,1,0.297554,12,True,1
T00068533,A01951,U01951,M0007,fashion,6,legitimate_agent,7,1507.81,0.17590961651019055,1,1,2,0.301562,14,True,1
T00068534,A01951,U01951,M0061,fashion,7,legitimate_agent,8,1319.94,-0.36691214422419377,1,1,1,0.263988,16,True,1
T00068535,A01951,U01951,M0107,fashion,7,legitimate_agent,9,1466.71,0.10086073768447176,1,1,2,0.293342,18,True,1
T00068536,A01951,U01951,M0048,fashion,7,legitimate_agent,10,1431.45,-0.01824664317819357,1,1,3,0.28629,20,True,1
T00068537,A01951,U01951,M0129,fashion,8,legitimate_agent,11,2200.47,2.620362088929263,1,1,1,0.440094,22,True,1
T00068538,A01951,U01951,M0014,fashion,11,legitimate_agent,12,1987.03,1.3365073769559106,1,1,1,0.397406,24,True,1
T00068539,A01951,U01951,M0022,electronics,12,compromised_agent,13,5767.13,11.40168726211889,0,1,1,1.153426,26,True,0
T00068540,A01951,U01951,M0129,fashion,13,legitimate_agent,14,1443.23,-0.349521049862243,1,1,1,0.288646,28,True,1
T00068541,A01951,U01951,M0173,fashion,13,legitimate_agent,15,1014.09,-0.6996695816829808,1,1,2,0.202818,30,True,1
T00068542,A01951,U01951,M0109,fashion,14,legitimate_agent,16,996.69,-0.6811029419756657,1,1,1,0.19933800000000002,32,True,1
T00068543,A01951,U01951,M0058,fashion,14,legitimate_agent,17,2229.2,0.4344201685026838,1,1,2,0.44583999999999996,34,True,1
T00068544,A01951,U01951,M0174,fashion,15,legitimate_agent,18,2144.03,0.34279216872793455,1,1,1,0.428806,36,True,1
T00068545,A01951,U01951,M0048,fashion,16,legitimate_agent,19,2014.34,0.21211233185799908,1,1,1,0.402868,38,True,1
T00068546,A01951,U01951,M0027,utilities,16,compromised_agent,20,11719.91,9.470187983030556,0,1,2,2.343982,40,True,0
T00068547,A01951,U01951,M0002,fashion,19,legitimate_agent,21,2486.71,0.07889419759424869,1,1,1,0.497342,42,True,1
T00068548,A01951,U01951,M0174,fashion,22,legitimate_agent,22,1300.44,-0.4212935614277469,1,1,1,0.260088,44,True,1
T00068549,A01951,U01951,M0007,fashion,24,legitimate_agent,23,1280.67,-0.41881546860307906,1,1,1,0.25613400000000003,46,True,1
T00068550,A01951,U01951,M0079,fashion,26,legitimate_agent,24,1682.91,-0.23261649061630033,1,1,1,0.336582,48,True,1
T00068551,A01951,U01951,M0012,fashion,26,legitimate_agent,25,1069.48,-0.5014526373220296,1,1,2,0.213896,50,True,1
T00068552,A01951,U01951,M0061,fashion,27,legitimate_agent,26,1495.86,-0.29580482450906403,1,1,1,0.299172,52,True,1
T00068553,A01951,U01951,M0176,fashion,28,legitimate_agent,27,1887.18,-0.1089605026460442,1,1,1,0.377436,54,True,1
T00068554,A01951,U01951,M0014,fashion,29,legitimate_agent,28,1476.9,-0.30027478277473685,1,1,1,0.29538000000000003,56,True,1
T00068555,A01952,U01952,M0003,travel,0,legitimate_agent,1,925.71,0.0,0,1,1,0.185142,2,True,1
T00068556,A01952,U01952,M0197,groceries,1,legitimate_agent,2,726.07,-199.64,0,1,1,0.145214,4,True,1
T00068557,A01952,U01952,M0004,travel,3,legitimate_agent,3,1124.31,2.1139531721267217,1,1,1,0.22486199999999998,6,True,1
T00068558,A01952,U01952,M0064,travel,6,legitimate_agent,4,559.81,-1.8358422952434972,1,1,1,0.11196199999999999,8,True,1
T00068559,A01952,U01952,M0046,travel,7,legitimate_agent,5,900.31,0.2711735670315432,1,1,1,0.180062,10,True,1
T00068560,A01952,U01952,M0126,groceries,8,legitimate_agent,6,1482.44,2.9693829033620283,1,1,1,0.29648800000000003,12,True,1
T00068561,A01952,U01952,M0116,groceries,8,legitimate_agent,7,947.08,-0.018706196919669356,1,1,2,0.189416,14,True,1
T00068562,A01952,U01952,M0103,groceries,9,legitimate_agent,8,1049.29,0.3298598183883725,1,1,1,0.209858,16,True,1
T00068563,A01952,U01952,M0126,groceries,10,legitimate_agent,9,5736.94,17.384902980868922,1,1,1,1.1473879999999999,18,True,0
T00068564,A01952,U01952,M0055,groceries,11,legitimate_agent,10,1172.12,-0.2001569588362934,1,1,1,0.23442399999999997,20,True,1
T00068565,A01952,U01952,M0175,travel,18,legitimate_agent,11,1137.83,-0.21315865099064996,1,1,1,0.227566,22,True,1
T00068566,A01952,U01952,M0139,travel,19,legitimate_agent,12,913.44,-0.3587741714710729,1,1,1,0.18268800000000002,24,True,1
T00068567,A01952,U01952,M0044,groceries,20,legitimate_agent,13,396.86,-0.7149216647664537,1,1,1,0.079372,26,True,1
T00068568,A01952,U01952,M0126,groceries,21,legitimate_agent,14,1358.69,0.033470338299789806,1,1,1,0.27173800000000004,28,True,1
T00068569,A01952,U01952,M0170,groceries,21,legitimate_agent,15,1365.81,0.03780528451040763,1,1,2,0.273162,30,True,1
T00068570,A01952,U01952,M0054,travel,21,legitimate_agent,16,1031.1,-0.22963726356912073,1,1,3,0.20622,32,True,1
T00068571,A01952,U01952,M0061,fashion,22,compromised_agent,17,4095.65,2.2964316781074863,0,1,1,0.81913,34,True,1
T00068572,A01952,U01952,M0044,groceries,23,legitimate_agent,18,978.41,-0.35885168082285407,1,1,1,0.195682,36,True,1
T00068573,A01952,U01952,M0113,travel,25,legitimate_agent,19,1195.83,-0.18373881773987494,1,1,1,0.239166,38,True,1
T00068574,A01952,U01952,M0185,travel,26,legitimate_agent,20,954.3,-0.3665663531450166,1,1,1,0.19086,40,True,1
T00068575,A01952,U01952,M0123,travel,28,legitimate_agent,21,972.49,-0.34205270080587763,1,1,1,0.194498,42,True,1
T00068576,A01952,U01952,M0009,groceries,28,legitimate_agent,22,1053.3,-0.26750890498160046,1,1,2,0.21066,44,True,1
T00068577,A01952,U01952,M0169,groceries,29,impersonated_agent,23,2088.74,0.6005003599882964,1,1,1,0.41774799999999995,46,True,1
T00068578,A01953,U01953,M0004,travel,1,legitimate_agent,1,1314.11,0.0,0,1,1,0.262822,2,True,1
T00068579,A01953,U01953,M0059,fashion,2,legitimate_agent,2,936.17,-377.93999999999994,0,1,1,0.18723399999999998,4,True,1
T00068580,A01953,U01953,M0003,travel,4,legitimate_agent,3,1312.68,0.7017558646543117,1,1,1,0.262536,6,True,1
T00068581,A01953,U01953,M0153,food_delivery,6,compromised_agent,4,5768.51,21.033159869986076,0,1,1,1.153702,8,True,0
T00068582,A01953,U01953,M0107,fashion,7,legitimate_agent,5,1000.62,-0.5799134920776665,1,1,1,0.200124,10,True,1
T00068583,A01953,U01953,M0048,fashion,9,legitimate_agent,6,3630.29,0.7530076694631418,1,1,1,0.726058,12,True,1
T00068584,A01953,U01953,M0042,fashion,14,legitimate_agent,7,1057.86,-0.6461575090902123,1,1,1,0.21157199999999998,14,True,1
T00068585,A01953,U01953,M0173,fashion,17,legitimate_agent,8,1149.01,-0.5369920280368237,1,1,1,0.229802,16,True,1
T00068586,A01953,U01953,M0085,fashion,19,legitimate_agent,9,1120.4,-0.5134787075735425,1,1,1,0.22408000000000003,18,True,1
T00068587,A01953,U01953,M0014,fashion,20,legitimate_agent,10,1185.74,-0.44080198744318555,1,1,1,0.237148,20,True,1
T00068588,A01953,U01953,M0081,travel,20,legitimate_agent,11,1075.61,-0.4855321339437861,1,1,2,0.21512199999999998,22,True,1
T00068589,A01953,U01953,M0175,travel,20,legitimate_agent,12,1098.41,-0.44488659541143616,1,1,3,0.21968200000000002,24,True,1
T00068590,A01953,U01953,M0097,fashion,24,legitimate_agent,13,1033.86,-0.4678535631307494,1,1,1,0.20677199999999998,26,True,1
T00068591,A01953,U01953,M0161,fashion,24,legitimate_agent,14,1248.42,-0.2957329236379677,1,1,2,0.24968400000000002,28,True,1
T00068592,A01953,U01953,M0075,travel,24,legitimate_agent,15,1101.12,-0.39257151214645725,1,1,3,0.22022399999999998,30,True,1
T00068593,A01953,U01953,M0121,fashion,25,legitimate_agent,16,809.02,-0.5985868913348259,1,1,1,0.161804,32,True,1
T00068594,A01953,U01953,M0164,travel,26,legitimate_agent,17,819.55,-0.5658970907612364,1,1,1,0.16391,34,True,1
T00068595,A01953,U01953,M0072,travel,27,legitimate_agent,18,1054.91,-0.35884166345690915,1,1,1,0.210982,36,True,1
T00068596,A01953,U01953,M0007,fashion,29,legitimate_agent,19,923.78,-0.45431101306407073,1,1,1,0.184756,38,True,1
T00068597,A01954,U01954,M0082,electronics,1,legitimate_agent,1,369.84,0.0,0,1,1,0.07396799999999999,2,True,1
T00068598,A01954,U01954,M0077,electronics,3,legitimate_agent,2,1399.63,1029.7900000000002,1,1,1,0.279926,4,True,1
T00068599,A01954,U01954,M0101,electronics,3,legitimate_agent,3,837.64,-0.06467569865696982,1,1,2,0.167528,6,True,1
T00068600,A01954,U01954,M0118,electronics,3,legitimate_agent,4,913.47,0.08617583882209527,1,1,3,0.182694,8,True,1
T00068601,A01954,U01954,M0181,electronics,4,legitimate_agent,5,911.72,0.07489653582064294,1,1,1,0.182344,10,True,1
T00068602,A01954,U01954,M0118,electronics,5,legitimate_agent,6,1170.14,0.7764113545058178,1,1,1,0.234028,12,True,1
T00068603,A01954,U01954,M0188,electronics,6,legitimate_agent,7,1200.05,0.7680972806006415,1,1,1,0.24001,14,True,1
T00068604,A01954,U01954,M0040,electronics,6,legitimate_agent,8,434.68,-1.617175148680384,1,1,2,0.086936,16,True,1
T00068605,A01954,U01954,M0017,electronics,7,legitimate_agent,9,944.34,0.10983369357876764,1,1,1,0.188868,18,True,1
T00068606,A01954,U01954,M0117,electronics,8,legitimate_agent,10,1253.75,1.018849250004734,1,1,1,0.25075,20,True,1
T00068607,A01954,U01954,M0186,electronics,11,legitimate_agent,11,368.05,-1.707247578241515,1,1,1,0.07361000000000001,22,True,1
T00068608,A01954,U01954,M0117,electronics,12,legitimate_agent,12,1161.33,0.742451771179335,1,1,1,0.23226599999999997,24,True,1
T00068609,A01954,U01954,M0188,electronics,17,legitimate_agent,13,1262.99,0.9823470303803404,1,1,1,0.252598,26,True,1
T00068610,A01954,U01954,M0118,electronics,19,legitimate_agent,14,1187.03,0.6963151216376597,1,1,1,0.237406,28,True,1
T00068611,A01954,U01954,M0177,electronics,19,legitimate_agent,15,1226.0,0.7732129471880989,1,1,2,0.2452,30,True,1
T00068612,A01954,U01954,M0099,electronics,19,legitimate_agent,16,725.77,-0.7342674039004492,1,1,3,0.145154,32,True,1
T00068613,A01954,U01954,M0156,electronics,20,legitimate_agent,17,991.96,0.09415203370969785,1,1,1,0.198392,34,True,1
T00068614,A01954,U01954,M0177,electronics,21,legitimate_agent,18,998.96,0.11305742135055465,1,1,1,0.199792,36,True,1
T00068615,A01954,U01954,M0082,electronics,21,legitimate_agent,19,1469.63,1.6039480337735705,1,1,2,0.293926,38,True,1
T00068616,A01954,U01954,M0008,electronics,23,legitimate_agent,20,1153.05,0.49529685698855735,1,1,1,0.23060999999999998,40,True,1
T00068617,A01954,U01954,M0071,electronics,23,legitimate_agent,21,1039.32,0.12571386328717232,1,1,2,0.207864,42,True,1
T00068618,A01954,U01954,M0057,electronics,24,legitimate_agent,22,1257.35,0.8199954928845278,1,1,1,0.25146999999999997,44,True,1
T00068619,A01954,U01954,M0071,electronics,24,legitimate_agent,23,1431.49,1.3511518608215947,1,1,2,0.286298,46,True,1
T00068620,A01954,U01954,M0167,electronics,25,legitimate_agent,24,973.2,-0.1826799169625231,1,1,1,0.19464,48,True,1
T00068621,A01954,U01954,M0117,electronics,26,legitimate_agent,25,1015.93,-0.040386472118209886,1,1,1,0.20318599999999998,50,True,1
T00068622,A01954,U01954,M0017,electronics,27,legitimate_agent,26,1130.05,0.3381973575122873,1,1,1,0.22601,52,True,1
T00068623,A01954,U01954,M0099,electronics,28,legitimate_agent,27,844.94,-0.6299993739509588,1,1,1,0.168988,54,True,1
T00068624,A01954,U01954,M0141,electronics,29,legitimate_agent,28,1508.48,1.6499199402016334,1,1,1,0.301696,56,True,1
T00068625,A01954,U01954,M0118,electronics,29,legitimate_agent,29,1328.01,0.9471642188428986,1,1,2,0.265602,58,True,1
T00068626,A01955,U01955,M0065,food_delivery,3,legitimate_agent,1,1367.45,0.0,0,1,1,0.27349,2,True,1
T00068627,A01955,U01955,M0045,entertainment,4,compromised_agent,2,4178.98,2811.5299999999997,0,1,1,0.8357959999999999,4,True,1
T00068628,A01955,U01955,M0179,subscriptions,4,legitimate_agent,3,6077.64,1.6621421968980294,0,1,2,1.2155280000000002,6,True,0
T00068629,A01955,U01955,M0038,food_delivery,5,legitimate_agent,4,1409.24,-1.040365323522375,1,1,1,0.281848,8,True,1
T00068630,A01955,U01955,M0157,subscriptions,5,legitimate_agent,5,1790.56,-0.6397608596305271,1,1,2,0.358112,10,True,1
T00068631,A01955,U01955,M0056,subscriptions,9,legitimate_agent,6,1080.66,-0.9004151023559068,1,1,1,0.21613200000000002,12,True,1
T00068632,A01955,U01955,M0087,food_delivery,11,legitimate_agent,7,584.56,-1.021109152045399,1,1,1,0.11691199999999999,14,True,1
T00068633,A01955,U01955,M0095,food_delivery,16,legitimate_agent,8,1306.42,-0.5231491623881391,1,1,1,0.261284,16,True,1
T00068634,A01955,U01955,M0168,food_delivery,19,legitimate_agent,9,1374.92,-0.44867308769983666,1,1,1,0.274984,18,True,1
T00068635,A01955,U01955,M0128,subscriptions,20,legitimate_agent,10,1214.92,-0.5102154675851813,1,1,1,0.242984,20,True,1
T00068636,A01955,U01955,M0125,subscriptions,21,legitimate_agent,11,1529.64,-0.29662537397191513,1,1,1,0.30592800000000003,22,True,1
T00068637,A01955,U01955,M0110,food_delivery,21,legitimate_agent,12,799.82,-0.7294210996446032,1,1,2,0.15996400000000002,24,True,1
T00068638,A01955,U01955,M0033,subscriptions,22,legitimate_agent,13,1442.45,-0.2821894250269384,1,1,1,0.28849,26,True,1
T00068639,A01955,U01955,M0052,food_delivery,22,legitimate_agent,14,1143.63,-0.4660333921221171,1,1,2,0.228726,28,True,1
T00068640,A01955,U01955,M0095,food_delivery,22,legitimate_agent,15,1699.43,-0.07254828686047039,1,1,3,0.339886,30,True,1
T00068641,A01955,U01955,M0131,subscriptions,22,legitimate_agent,16,936.57,-0.6030475267704151,1,1,4,0.187314,32,True,1
T00068642,A01955,U01955,M0151,food_delivery,23,legitimate_agent,17,1240.37,-0.3612028325007738,1,1,1,0.248074,34,True,1
T00068643,A01955,U01955,M0136,subscriptions,23,legitimate_agent,18,1134.52,-0.42744509784095225,1,1,2,0.226904,36,True,1
T00068644,A01955,U01955,M0016,subscriptions,23,legitimate_agent,19,1059.85,-0.4701431246054541,1,1,3,0.21197,38,True,1
T00068645,A01955,U01955,M0131,subscriptions,27,legitimate_agent,20,1838.14,0.1440616106229713,1,1,1,0.367628,40,True,1
T00068646,A01955,U01955,M0142,food_delivery,28,legitimate_agent,21,369.86,-1.0209561092721704,1,1,1,0.073972,42,True,1
T00068647,A01955,U01955,M0157,subscriptions,28,legitimate_agent,22,1118.91,-0.3798697600071892,1,1,2,0.223782,44,True,1
T00068648,A01955,U01955,M0095,food_delivery,28,legitimate_agent,23,868.68,-0.5724600732505464,1,1,3,0.173736,46,True,1
T00068649,A01955,U01955,M0128,subscriptions,28,legitimate_agent,24,1317.53,-0.1878728593542395,1,1,4,0.263506,48,True,1
T00068650,A01956,U01956,M0105,utilities,1,legitimate_agent,1,1164.0,0.0,0,1,1,0.2328,2,True,1
T00068651,A01956,U01956,M0104,utilities,2,legitimate_agent,2,734.66,-429.34000000000003,1,1,1,0.146932,4,True,1
T00068652,A01956,U01956,M0070,utilities,6,legitimate_agent,3,871.13,-0.25758489909529964,1,1,1,0.174226,6,True,1
T00068653,A01956,U01956,M0008,electronics,7,legitimate_agent,4,1118.57,0.8903216580010663,0,1,1,0.223714,8,True,1
T00068654,A01956,U01956,M0156,electronics,13,legitimate_agent,5,958.34,-0.06740094449793738,1,1,1,0.191668,10,True,1
T00068655,A01956,U01956,M0071,electronics,16,legitimate_agent,6,1250.5,1.5904619599317014,1,1,1,0.2501,12,True,1
T00068656,A01956,U01956,M0092,utilities,21,legitimate_agent,7,758.68,-1.318005171774974,1,1,1,0.15173599999999998,14,True,1
T00068657,A01956,U01956,M0102,utilities,26,legitimate_agent,8,1135.86,0.7699549643556005,1,1,1,0.22717199999999999,16,True,1
T00068658,A01956,U01956,M0089,utilities,27,legitimate_agent,9,895.03,-0.5300704786129169,1,1,1,0.179006,18,True,1
T00068659,A01956,U01956,M0165,utilities,27,legitimate_agent,10,1108.82,0.6503802311734392,1,1,2,0.221764,20,True,1
T00068660,A01957,U01957,M0108,travel,0,legitimate_agent,1,255.12,0.0,0,1,1,0.051024,2,True,1
T00068661,A01957,U01957,M0139,travel,1,legitimate_agent,2,1044.17,789.0500000000001,1,1,1,0.20883400000000002,4,True,1
T00068662,A01957,U01957,M0069,travel,1,legitimate_agent,3,257.97,-0.7019987289049893,1,1,2,0.05159400000000001,6,True,1
T00068663,A01957,U01957,M0143,travel,1,legitimate_agent,4,737.05,0.4793165705648771,1,1,3,0.14740999999999999,8,True,1
T00068664,A01957,U01957,M0064,travel,2,legitimate_agent,5,349.05,-0.5802410382571995,1,1,1,0.06981,10,True,1
T00068665,A01957,U01957,M0093,travel,3,legitimate_agent,6,870.42,0.9768875761284144,1,1,1,0.174084,12,True,1
T00068666,A01957,U01957,M0182,travel,3,legitimate_agent,7,752.51,0.4871042498039027,1,1,2,0.150502,14,True,1
T00068667,A01957,U01957,M0054,travel,3,legitimate_agent,8,468.74,-0.44110033492887085,1,1,3,0.093748,16,True,1
T00068668,A01957,U01957,M0030,travel,4,legitimate_agent,9,579.48,-0.041392942674506265,1,1,1,0.115896,18,True,1
T00068669,A01957,U01957,M0184,travel,4,legitimate_agent,10,649.73,0.21136385331501806,1,1,2,0.129946,20,True,1
T00068670,A01957,U01957,M0026,travel,4,legitimate_agent,11,566.26,-0.11388688080833244,1,1,3,0.11325199999999999,22,True,1
T00068671,A01957,U01957,M0185,travel,7,legitimate_agent,12,465.36,-0.5103636239582022,1,1,1,0.093072,24,True,1
T00068672,A01957,U01957,M0054,travel,8,legitimate_agent,13,494.99,-0.36276569197165737,1,1,1,0.098998,26,True,1
T00068673,A01957,U01957,M0019,travel,8,legitimate_agent,14,547.88,-0.1213526397848272,1,1,2,0.10957599999999999,28,True,1
T00068674,A01957,U01957,M0162,travel,8,legitimate_agent,15,622.89,0.21690985537831545,1,1,3,0.124578,30,True,1
T00068675,A01957,U01957,M0164,travel,11,legitimate_agent,16,599.2,0.10041238000339772,1,1,1,0.11984000000000002,32,True,1
T00068676,A01957,U01957,M0069,travel,12,legitimate_agent,17,472.8,-0.5061753791872252,1,1,1,0.09456,34,True,1
T00068677,A01957,U01957,M0162,travel,12,legitimate_agent,18,797.01,1.098119219385337,1,1,2,0.159402,36,True,1
T00068678,A01957,U01957,M0030,travel,14,legitimate_agent,19,494.79,-0.4397417912852713,1,1,1,0.098958,38,True,1
T00068679,A01957,U01957,M0003,travel,14,legitimate_agent,20,532.76,-0.23701913637929417,1,1,2,0.106552,40,True,1
T00068680,A01957,U01957,M0075,travel,14,legitimate_agent,21,530.4,-0.24307060347577122,1,1,3,0.10608,42,True,1
T00068681,A01957,U01957,M0004,travel,15,legitimate_agent,22,923.4,1.82273655148204,1,1,1,0.18467999999999998,44,True,1
T00068682,A01957,U01957,M0026,travel,15,legitimate_agent,23,529.88,-0.30724255332765804,1,1,2,0.105976,46,True,1
T00068683,A01957,U01957,M0004,travel,16,legitimate_agent,24,961.26,1.8982945614323221,1,1,1,0.192252,48,True,1
T00068684,A01957,U01957,M0081,travel,16,legitimate_agent,25,778.77,0.8452338350585004,1,1,2,0.155754,50,True,1
T00068685,A01957,U01957,M0154,travel,16,legitimate_agent,26,568.16,-0.21025360130120654,1,1,3,0.113632,52,True,1
T00068686,A01957,U01957,M0162,travel,18,legitimate_agent,27,603.64,-0.029723144749329668,1,1,1,0.120728,54,True,1
T00068687,A01957,U01957,M0162,travel,18,legitimate_agent,28,656.23,0.2374982220625945,1,1,2,0.131246,56,True,1
T00068688,A01957,U01957,M0182,travel,19,legitimate_agent,29,788.5,0.9159471023079216,1,1,1,0.1577,58,True,1
T00068689,A01957,U01957,M0185,travel,20,legitimate_agent,30,651.78,0.1791874794703876,1,1,1,0.130356,60,True,1
T00068690,A01957,U01957,M0090,travel,20,legitimate_agent,31,308.44,-1.6327478516054459,1,1,2,0.061688,62,True,1
T00068691,A01957,U01957,M0072,travel,20,legitimate_agent,32,877.86,1.3840086484156873,1,1,3,0.175572,64,True,1
T00068692,A01957,U01957,M0053,travel,21,legitimate_agent,33,548.24,-0.3471313337841976,1,1,1,0.109648,66,True,1
T00068693,A01957,U01957,M0163,travel,21,legitimate_agent,34,1017.27,2.0680982799411254,1,1,2,0.203454,68,True,1
T00068694,A01957,U01957,M0029,travel,22,legitimate_agent,35,565.23,-0.3008650811891391,1,1,1,0.11304600000000001,70,True,1
T00068695,A01957,U01957,M0046,travel,22,legitimate_agent,36,616.6,-0.04068930859500461,1,1,2,0.12332,72,True,1
T00068696,A01957,U01957,M0123,travel,22,legitimate_agent,37,726.96,0.5169397985618848,1,1,3,0.145392,74,True,1
T00068697,A01957,U01957,M0090,travel,23,legitimate_agent,38,683.82,0.2881835201371814,1,1,1,0.136764,76,True,1
T00068698,A01957,U01957,M0072,travel,23,legitimate_agent,39,665.01,0.18699666549137087,1,1,2,0.133002,78,True,1
T00068699,A01957,U01957,M0019,travel,23,legitimate_agent,40,675.55,0.23970773517775612,1,1,3,0.13510999999999998,80,True,1
T00068700,A01957,U01957,M0182,travel,23,legitimate_agent,41,593.35,-0.19877384126601602,1,1,4,0.11867,82,True,1
T00068701,A01957,U01957,M0162,travel,24,legitimate_agent,42,408.13,-1.1893180769970517,1,1,1,0.081626,84,True,1
T00068702,A01957,U01957,M0120,travel,25,legitimate_agent,43,688.01,0.3379521963124546,1,1,1,0.137602,86,True,1
T00068703,A01957,U01957,M0029,travel,26,legitimate_agent,44,704.07,0.4202669422484983,1,1,1,0.14081400000000002,88,True,1
T00068704,A01957,U01957,M0175,travel,26,legitimate_agent,45,821.27,1.0530638251905458,1,1,2,0.16425399999999998,90,True,1
T00068705,A01957,U01957,M0123,travel,27,legitimate_agent,46,4224.45,19.54663454282922,1,1,1,0.8448899999999999,92,True,1
T00068706,A01957,U01957,M0081,travel,27,legitimate_agent,47,880.35,0.30366053902533247,1,1,2,0.17607,94,True,1
T00068707,A01957,U01957,M0072,travel,28,legitimate_agent,48,705.73,-0.014794915747142073,1,1,1,0.141146,96,True,1
T00068708,A01957,U01957,M0120,travel,28,legitimate_agent,49,968.34,0.46417005883519874,1,1,2,0.193668,98,True,1
T00068709,A01957,U01957,M0081,travel,29,legitimate_agent,50,664.27,-0.10053926906391727,1,1,1,0.132854,100,True,1
T00068710,A01958,U01958,M0053,travel,2,legitimate_agent,1,1609.13,0.0,0,1,1,0.321826,2,True,1
T00068711,A01958,U01958,M0170,groceries,4,legitimate_agent,2,1472.22,-136.91000000000008,0,1,1,0.294444,4,True,1
T00068712,A01958,U01958,M0195,groceries,5,legitimate_agent,3,6811.03,54.440198082834286,1,1,1,1.362206,6,True,0
T00068713,A01958,U01958,M0026,travel,5,legitimate_agent,4,1560.75,-0.5706084367222612,1,1,2,0.31215,8,True,1
T00068714,A01958,U01958,M0081,travel,6,legitimate_agent,5,986.29,-0.7130232732751257,1,1,1,0.197258,10,True,1
T00068715,A01958,U01958,M0113,travel,7,legitimate_agent,6,2537.78,0.020538492479950404,1,1,1,0.507556,12,True,1
T00068716,A01958,U01958,M0146,groceries,8,legitimate_agent,7,925.43,-0.72285527497628,1,1,1,0.185086,14,True,1
T00068717,A01958,U01958,M0055,groceries,11,legitimate_agent,8,1878.18,-0.19010027151498154,1,1,1,0.375636,16,True,1
T00068718,A01958,U01958,M0197,groceries,13,legitimate_agent,9,779.81,-0.7506480393008306,1,1,1,0.155962,18,True,1
T00068719,A01958,U01958,M0103,groceries,14,legitimate_agent,10,1514.18,-0.2945037277322967,1,1,1,0.302836,20,True,1
T00068720,A01958,U01958,M0132,groceries,15,legitimate_agent,11,1075.77,-0.5284095839621861,1,1,1,0.21515399999999998,22,True,1
T00068721,A01958,U01958,M0169,groceries,17,legitimate_agent,12,1200.37,-0.4259045646121631,1,1,1,0.24007399999999998,24,True,1
T00068722,A01958,U01958,M0116,groceries,17,legitimate_agent,13,1157.57,-0.432353206551064,1,1,2,0.231514,26,True,1
T00068723,A01958,U01958,M0009,groceries,18,legitimate_agent,14,1866.32,0.036845567693106276,1,1,1,0.373264,28,True,1
T00068724,A01958,U01958,M0195,groceries,21,legitimate_agent,15,1549.83,-0.17374308972793312,1,1,1,0.30996599999999996,30,True,1
T00068725,A01958,U01958,M0103,groceries,24,legitimate_agent,16,1140.17,-0.4490067989892225,1,1,1,0.22803400000000001,32,True,1
